yy,mm,dd,hh,mm_2,wdir,wspd,gst,wvht,dpd,apd,mwd,pres,atmp,wtmp,dewp,vis,tide
2024,07,07,04,12,260,6.7,99,99,99,99,999,1011,13.3,14.1,999,99,99
2024,07,07,05,12,280,5.7,99,99,99,99,999,1011.3,13.1,14.2,999,99,99
2024,07,07,06,12,270,3.6,99,99,99,99,999,1011.5,13.1,14.3,999,99,99
2024,07,07,07,12,260,5.1,99,99,99,99,999,1011.5,12.9,14.2,999,99,99
2024,07,07,08,12,270,4.1,99,99,99,99,999,1011.6,12.7,14.2,999,99,99
2024,07,07,09,12,270,4.6,99,99,99,99,999,1011.4,12.5,14.2,999,99,99
2024,07,07,10,12,290,2.6,99,99,99,99,999,1011.4,12.8,14.2,999,99,99
2024,07,07,11,12,270,4.1,99,99,99,99,999,1011.6,12.6,14.2,999,99,99
2024,07,07,12,12,260,2.6,99,99,99,99,999,1011.8,12.5,14.1,999,99,99
2024,07,07,13,12,280,1,99,99,99,99,999,1012.3,12.5,14.1,999,99,99
2024,07,07,14,12,270,0.5,99,99,99,99,999,1012.9,12.3,14.1,999,99,99
2024,07,07,15,12,340,1.5,99,99,99,99,999,1013.5,12.4,14.1,999,99,99
2024,07,07,16,12,0,0,99,99,99,99,999,1013.9,12.2,14.1,999,99,99
2024,07,07,17,12,180,1.5,99,99,99,99,999,1014.2,12.6,14.2,999,99,99
2024,07,07,18,12,230,2.6,99,99,99,99,999,1014.8,12.8,13.8,999,99,99
2024,07,07,19,12,190,3.1,99,99,99,99,999,1014.7,13.1,14,999,99,99
2024,07,07,20,12,210,3.6,99,99,99,99,999,1014.7,13.4,14,999,99,99
2024,07,07,21,12,220,3.1,99,99,99,99,999,1013.7,13.5,14.3,999,99,99
2024,07,07,22,12,210,3.6,99,99,99,99,999,1013.5,13.8,14.3,999,99,99
2024,07,07,23,12,220,3.1,99,99,99,99,999,1013.1,13.8,14.2,999,99,99
2024,07,08,00,12,220,4.1,99,99,99,99,999,1012.6,13.7,13.8,999,99,99
2024,07,08,01,12,220,2.6,99,99,99,99,999,1012.4,13.8,13.9,999,99,99
2024,07,08,02,12,260,2.1,99,99,99,99,999,1012.3,13.7,13.9,999,99,99
2024,07,08,03,12,230,2.6,99,99,99,99,999,1012.7,13.5,13.9,999,99,99
2024,07,08,04,12,280,2.1,99,99,99,99,999,1012.7,13.6,13.9,999,99,99
2024,07,08,05,12,250,1.5,99,99,99,99,999,1012.6,13.5,13.9,999,99,99
2024,07,08,06,12,300,1.5,99,99,99,99,999,1012.6,13.4,13.9,999,99,99
2024,07,08,07,12,270,1.5,99,99,99,99,999,1012.5,13.4,13.9,999,99,99
2024,07,08,08,12,270,2.1,99,99,99,99,999,1012.3,13.4,14,999,99,99
2024,07,08,09,12,290,2.1,99,99,99,99,999,1011.8,12.7,14.1,999,99,99
2024,07,08,10,12,260,2.6,99,99,99,99,999,1011.5,12.2,14.1,999,99,99
2024,07,08,11,12,280,3.1,99,99,99,99,999,1011,12.1,13.9,999,99,99
2024,07,08,12,12,270,2.1,99,99,99,99,999,1010.9,11.7,13.9,999,99,99
2024,07,08,13,12,310,1.5,99,99,99,99,999,1010.9,12,13.8,999,99,99
2024,07,08,14,12,10,1.5,99,99,99,99,999,1011.1,12,14,999,99,99
2024,07,08,15,12,330,1.5,99,99,99,99,999,1011.4,12.2,13.7,999,99,99
2024,07,08,16,12,360,1.5,99,99,99,99,999,1011.5,12.1,13.6,999,99,99
2024,07,08,17,12,0,0,99,99,99,99,999,1011.9,12.5,14.2,999,99,99
2024,07,08,18,12,260,3.1,99,99,99,99,999,1012.3,13,14.2,999,99,99
2024,07,08,19,12,260,3.1,99,99,99,99,999,1012.2,13.5,14.4,999,99,99
2024,07,08,20,12,260,3.1,99,99,99,99,999,1011.4,13.7,14.4,999,99,99
2024,07,08,21,12,240,3.1,99,99,99,99,999,1011.1,14.3,14.8,999,99,99
2024,07,08,22,12,230,3.1,99,99,99,99,999,1010.9,14.3,14.9,999,99,99
2024,07,08,23,12,250,4.1,99,99,99,99,999,1010.5,14.4,14.9,999,99,99
2024,07,09,00,12,250,4.1,99,99,99,99,999,1010.2,14.3,14.8,999,99,99
2024,07,09,01,12,260,5.7,99,99,99,99,999,1009.8,14.3,14.6,999,99,99
2024,07,09,02,12,280,5.1,99,99,99,99,999,1010,13.4,14.6,999,99,99
2024,07,09,03,12,290,4.6,99,99,99,99,999,1010.2,13.2,14.5,999,99,99
2024,07,09,04,12,280,6.7,99,99,99,99,999,1010.4,12.6,14.4,999,99,99
2024,07,09,05,12,290,6.7,99,99,99,99,999,1011.2,12.8,14.3,999,99,99
2024,07,09,06,12,290,6.2,99,99,99,99,999,1011.1,13,14.2,999,99,99
2024,07,09,07,12,310,3.1,99,99,99,99,999,1011.2,12.8,14.2,999,99,99
2024,07,09,08,12,340,3.6,99,99,99,99,999,1010.9,12.4,14.3,999,99,99
2024,07,09,09,12,340,2.6,99,99,99,99,999,1010.8,12.7,14.2,999,99,99
2024,07,09,10,12,350,3.1,99,99,99,99,999,1010.8,12.6,14.1,999,99,99
2024,07,09,11,12,360,0.5,99,99,99,99,999,1010.7,12.3,14.1,999,99,99
2024,07,09,12,12,310,2.6,99,99,99,99,999,1011,12.4,14,999,99,99
2024,07,09,13,12,340,3.1,99,99,99,99,999,1011.3,12,13.9,999,99,99
2024,07,09,14,12,360,1.5,99,99,99,99,999,1011.8,11.9,13.8,999,99,99
2024,07,09,15,12,340,2.6,99,99,99,99,999,1012.2,11.8,13.7,999,99,99
2024,07,09,16,12,320,2.6,99,99,99,99,999,1012.6,12.6,13.8,999,99,99
2024,07,09,17,12,260,3.1,99,99,99,99,999,1012.9,13.2,13.9,999,99,99
2024,07,09,18,12,260,4.1,99,99,99,99,999,1013.3,13.7,14,999,99,99
2024,07,09,19,12,270,4.6,99,99,99,99,999,1013.4,14.2,14.3,999,99,99
2024,07,09,20,12,220,3.6,99,99,99,99,999,1013.5,14.2,14.6,999,99,99
2024,07,09,21,12,250,5.1,99,99,99,99,999,1012.5,14.5,14.8,999,99,99
2024,07,09,22,12,250,5.7,99,99,99,99,999,1012.3,14.5,14.2,999,99,99
2024,07,09,23,12,240,4.6,99,99,99,99,999,1012.1,15,14.2,999,99,99
2024,07,10,00,12,220,4.1,99,99,99,99,999,1011.9,14.4,14.3,999,99,99
2024,07,10,01,12,210,4.1,99,99,99,99,999,1011.6,14.4,14,999,99,99
2024,07,10,02,12,230,3.1,99,99,99,99,999,1011.6,14.5,13.8,999,99,99
2024,07,10,03,12,220,3.1,99,99,99,99,999,1011.7,14.5,14,999,99,99
2024,07,10,04,12,250,4.1,99,99,99,99,999,1011.8,14.5,14.4,999,99,99
2024,07,10,05,12,260,3.6,99,99,99,99,999,1012,14.3,14.1,999,99,99
2024,07,10,06,12,280,3.6,99,99,99,99,999,1011.8,14,14.3,999,99,99
2024,07,10,07,12,290,3.1,99,99,99,99,999,1011.7,13.8,14.3,999,99,99
2024,07,10,08,12,310,3.6,99,99,99,99,999,1011.3,13.8,14,999,99,99
2024,07,10,09,12,310,4.1,99,99,99,99,999,1011.2,13.4,14,999,99,99
2024,07,10,10,12,360,3.6,99,99,99,99,999,1010.9,13,14.1,999,99,99
2024,07,10,11,12,10,2.6,99,99,99,99,999,1011.3,13.1,14.1,999,99,99
2024,07,10,12,12,10,2.1,99,99,99,99,999,1011.7,13.1,14.1,999,99,99
2024,07,10,13,12,20,2.6,99,99,99,99,999,1011.9,13.2,14.1,999,99,99
2024,07,10,14,12,40,1.5,99,99,99,99,999,1012.3,13.3,14,999,99,99
2024,07,10,15,12,0,0,99,99,99,99,999,1013,13.5,14,999,99,99
2024,07,10,16,12,260,2.1,99,99,99,99,999,1013.1,13.1,14,999,99,99
2024,07,10,17,12,270,2.6,99,99,99,99,999,1013.4,13.1,14,999,99,99
2024,07,10,18,12,250,3.1,99,99,99,99,999,1013.6,13.4,14.2,999,99,99
2024,07,10,19,12,260,3.1,99,99,99,99,999,1012.9,13.4,14.4,999,99,99
2024,07,10,20,12,280,4.1,99,99,99,99,999,1012.7,13,14.4,999,99,99
2024,07,10,21,12,260,4.1,99,99,99,99,999,1012.7,12.9,14.5,999,99,99
2024,07,10,22,12,250,4.6,99,99,99,99,999,1012.3,13.2,14.5,999,99,99
2024,07,10,23,12,250,4.1,99,99,99,99,999,1012,13.3,14.7,999,99,99
2024,07,11,01,12,240,3.6,99,99,99,99,999,1011.2,12.8,14.5,999,99,99
2024,07,11,02,12,230,3.1,99,99,99,99,999,1011.1,12.7,14.6,999,99,99
2024,07,11,03,12,270,2.6,99,99,99,99,999,1011.4,12.4,14.5,999,99,99
2024,07,11,04,12,250,2.6,99,99,99,99,999,1012.1,12.3,14.4,999,99,99
2024,07,11,05,12,190,2.1,99,99,99,99,999,1012.4,12.3,14.4,999,99,99
2024,07,11,06,12,250,1.5,99,99,99,99,999,1012.6,12.3,14.5,999,99,99
2024,07,11,07,12,220,1,99,99,99,99,999,1012.5,12.5,14.5,999,99,99
2024,07,11,08,12,0,0,99,99,99,99,999,1012.2,12.3,14.4,999,99,99
2024,07,11,09,12,0,0,99,99,99,99,999,1012,12.2,14.4,999,99,99
2024,07,11,10,12,350,1.5,99,99,99,99,999,1011.4,12.2,14.4,999,99,99
2024,07,11,11,12,70,1.5,99,99,99,99,999,1011.2,12.1,14.5,999,99,99
2024,07,11,12,12,40,1.5,99,99,99,99,999,1011.2,11.9,14.6,999,99,99
2024,07,11,13,12,0,0,99,99,99,99,999,1011.2,11.8,14.6,999,99,99
2024,07,11,14,12,30,1.5,99,99,99,99,999,1011.3,11.4,14.6,999,99,99
2024,07,11,15,12,310,1.5,99,99,99,99,999,1012,11.9,14.4,999,99,99
2024,07,11,16,12,310,1,99,99,99,99,999,1012.3,11.9,14.6,999,99,99
2024,07,11,17,12,260,2.1,99,99,99,99,999,1011.5,12.1,14.9,999,99,99
2024,07,11,18,12,240,3.6,99,99,99,99,999,1011.9,12.5,15.2,999,99,99
2024,07,11,19,12,240,3.6,99,99,99,99,999,1011.9,12.7,15.3,999,99,99
2024,07,11,20,12,210,4.1,99,99,99,99,999,1011.6,14,15.6,999,99,99
2024,07,11,21,12,240,4.6,99,99,99,99,999,1011.7,14.3,15.6,999,99,99
2024,07,11,22,12,230,5.1,99,99,99,99,999,1011.6,13.6,15.7,999,99,99
2024,07,11,23,12,210,3.6,99,99,99,99,999,1011.4,13.6,15.5,999,99,99
2024,07,12,00,12,210,3.1,99,99,99,99,999,1011.4,13.6,15.3,999,99,99
2024,07,12,01,12,220,3.6,99,99,99,99,999,1011.3,13.5,15.3,999,99,99
2024,07,12,02,12,230,2.6,99,99,99,99,999,1011.3,13.6,15.3,999,99,99
2024,07,12,03,12,210,2.1,99,99,99,99,999,1011.3,13.2,15.2,999,99,99
2024,07,12,04,12,220,2.1,99,99,99,99,999,1011.3,13.1,15.3,999,99,99
2024,07,12,05,12,0,0,99,99,99,99,999,1011.5,12.9,15.2,999,99,99
2024,07,12,06,12,180,1.5,99,99,99,99,999,1011.4,12.7,15.2,999,99,99
2024,07,12,07,12,170,0.5,99,99,99,99,999,1011.7,12.6,15.1,999,99,99
2024,07,12,08,12,230,2.1,99,99,99,99,999,1011.3,12.4,15.2,999,99,99
2024,07,12,09,12,290,1,99,99,99,99,999,1011.1,12.2,15.2,999,99,99
2024,07,12,10,12,290,1,99,99,99,99,999,1010.9,12,15.3,999,99,99
2024,07,12,11,12,250,0.5,99,99,99,99,999,1011.1,12.2,15.2,999,99,99
2024,07,12,12,12,290,1,99,99,99,99,999,1010.9,11.8,15,999,99,99
2024,07,12,13,12,290,1.5,99,99,99,99,999,1011.2,12,15,999,99,99
2024,07,12,14,12,320,1,99,99,99,99,999,1011.7,11.8,15,999,99,99
2024,07,12,15,12,280,2.6,99,99,99,99,999,1011.7,12,15,999,99,99
2024,07,12,16,12,280,3.1,99,99,99,99,999,1012.3,12.3,14.9,999,99,99
2024,07,12,17,12,240,3.1,99,99,99,99,999,1012.9,12.7,14.8,999,99,99
2024,07,12,18,12,230,3.1,99,99,99,99,999,1013.4,12.6,14.9,999,99,99
2024,07,12,19,12,230,4.6,99,99,99,99,999,1012.6,12.6,14.8,999,99,99
2024,07,12,20,12,210,4.1,99,99,99,99,999,1012.5,12.9,15.1,999,99,99
2024,07,12,21,12,220,4.1,99,99,99,99,999,1012.4,13.1,15,999,99,99
2024,07,12,22,12,230,4.1,99,99,99,99,999,1012,13.2,15,999,99,99
2024,07,12,23,12,250,3.6,99,99,99,99,999,1011.4,13.1,15.1,999,99,99
2024,07,13,00,12,230,3.1,99,99,99,99,999,1011.6,13,15.4,999,99,99
2024,07,13,01,12,210,4.1,99,99,99,99,999,1011.3,13,15.1,999,99,99
2024,07,13,02,12,270,2.6,99,99,99,99,999,1011.4,12.9,15.1,999,99,99
2024,07,13,03,12,290,3.1,99,99,99,99,999,1010.7,12.6,15.1,999,99,99
2024,07,13,04,12,290,2.1,99,99,99,99,999,1010.8,12.4,15,999,99,99
2024,07,13,05,12,260,2.1,99,99,99,99,999,1011.2,12.2,15,999,99,99
2024,07,13,06,12,230,2.1,99,99,99,99,999,1011.3,12.2,14.9,999,99,99
2024,07,13,07,12,260,2.6,99,99,99,99,999,1011.6,12.1,14.9,999,99,99
2024,07,13,08,12,270,2.6,99,99,99,99,999,1011.4,12.1,14.8,999,99,99
2024,07,13,09,12,250,1,99,99,99,99,999,1011.5,12,14.7,999,99,99
2024,07,13,10,22,200,1.5,99,99,99,99,999,1011.5,12,14.6,999,99,99
2024,07,13,11,12,210,1.5,99,99,99,99,999,1011.2,12,14.6,999,99,99
2024,07,13,12,12,150,3.1,99,99,99,99,999,1012.4,12.2,14.8,999,99,99
2024,07,13,13,12,270,1,99,99,99,99,999,1012,12.2,14.8,999,99,99
2024,07,13,14,12,160,3.1,99,99,99,99,999,1013.1,12.4,14.7,999,99,99
2024,07,13,15,12,170,2.6,99,99,99,99,999,1013.7,12.3,14.7,999,99,99
2024,07,13,16,12,160,2.1,99,99,99,99,999,1013.8,12.6,14.7,999,99,99
2024,07,13,17,12,200,2.1,99,99,99,99,999,1014.3,13,14.7,999,99,99
2024,07,13,18,12,190,4.1,99,99,99,99,999,1014.3,13.3,14.8,999,99,99
2024,07,13,19,22,210,3.6,99,99,99,99,999,1014.4,13.5,14.8,999,99,99
2024,07,13,20,12,190,3.6,99,99,99,99,999,1014.8,13.6,14.8,999,99,99
2024,07,13,21,12,200,4.6,99,99,99,99,999,1015.1,13.6,14.9,999,99,99
2024,07,13,22,12,190,4.1,99,99,99,99,999,1014.9,13.7,14.5,999,99,99
2024,07,13,23,12,200,5.1,99,99,99,99,999,1014.5,13.6,14.4,999,99,99
2024,07,14,00,12,200,4.1,99,99,99,99,999,1014.3,13.7,14.3,999,99,99
2024,07,14,01,12,210,4.6,99,99,99,99,999,1014.1,13.8,14.9,999,99,99
2024,07,14,02,12,210,3.1,99,99,99,99,999,1014.4,13.9,14.9,999,99,99
2024,07,14,03,12,190,2.6,99,99,99,99,999,1015.2,14.1,14.9,999,99,99
2024,07,14,04,22,200,2.6,99,99,99,99,999,1015.3,14,14.8,999,99,99
2024,07,14,05,22,210,1.5,99,99,99,99,999,1015.4,13.9,14.8,999,99,99
2024,07,14,06,22,160,2.6,99,99,99,99,999,1015,13.6,14.8,999,99,99
2024,07,14,07,12,130,2.6,99,99,99,99,999,1015.3,13.5,14.8,999,99,99
2024,07,14,08,12,140,2.6,99,99,99,99,999,1015,13.2,14.7,999,99,99
2024,07,14,09,12,150,3.1,99,99,99,99,999,1015.1,13,14.4,999,99,99
2024,07,14,10,12,180,3.1,99,99,99,99,999,1015.4,13,14.5,999,99,99
2024,07,14,11,22,180,2.6,99,99,99,99,999,1015.7,13.2,14.8,999,99,99
2024,07,14,12,12,170,3.1,99,99,99,99,999,1016.6,12.9,15,999,99,99
2024,07,14,13,22,200,1,99,99,99,99,999,1017.1,13,15,999,99,99
2024,07,14,14,12,200,3.1,99,99,99,99,999,1017.4,13,14.9,999,99,99
2024,07,14,15,12,190,1,99,99,99,99,999,1018.3,13.1,14.9,999,99,99
2024,07,14,16,12,200,1,99,99,99,99,999,1018.7,13.2,15,999,99,99
2024,07,14,17,22,190,2.6,99,99,99,99,999,1019,13.4,15,999,99,99
2024,07,14,18,12,170,2.6,99,99,99,99,999,1019.2,13.6,15,999,99,99
2024,07,14,19,12,200,2.6,99,99,99,99,999,1019.5,14,15.2,999,99,99
2024,07,14,20,12,180,3.1,99,99,99,99,999,1018.3,14.3,15.3,999,99,99
2024,07,14,21,12,210,3.6,99,99,99,99,999,1018.1,14.5,15.5,999,99,99
2024,07,14,22,12,210,4.1,99,99,99,99,999,1017.7,14.7,15.6,999,99,99
2024,07,14,23,12,220,4.1,99,99,99,99,999,1017,14.6,15.3,999,99,99
2024,07,15,00,22,210,3.6,99,99,99,99,999,1016.7,14.5,15,999,99,99
2024,07,15,01,12,230,3.1,99,99,99,99,999,1016.6,14.6,14.9,999,99,99
2024,07,15,02,12,230,2.6,99,99,99,99,999,1016.5,14.7,14.8,999,99,99
2024,07,15,03,12,220,2.6,99,99,99,99,999,1016.8,14.7,14.8,999,99,99
2024,07,15,04,12,230,3.6,99,99,99,99,999,1017,14.7,14.8,999,99,99
2024,07,15,05,12,230,2.1,99,99,99,99,999,1017.4,14.8,14.9,999,99,99
2024,07,15,06,12,100,0.5,99,99,99,99,999,1017.4,14.7,14.8,999,99,99
2024,07,15,07,12,0,0,99,99,99,99,999,1017.5,14.6,14.6,999,99,99
2024,07,15,08,22,0,0,99,99,99,99,999,1017.4,14.4,14.7,999,99,99
2024,07,15,09,12,170,1.5,99,99,99,99,999,1017.4,14.3,14.6,999,99,99
2024,07,15,10,22,160,1.5,99,99,99,99,999,1017.5,14.2,14.2,999,99,99
2024,07,15,11,12,170,0.5,99,99,99,99,999,1017.4,14.2,14.3,999,99,99
2024,07,15,12,22,150,2.1,99,99,99,99,999,1017.7,13.9,14.4,999,99,99
2024,07,15,13,12,200,2.6,99,99,99,99,999,1018,14,14.4,999,99,99
2024,07,15,14,12,170,0.5,99,99,99,99,999,1018.2,14,14.5,999,99,99
2024,07,15,15,22,180,1,99,99,99,99,999,1018.6,14.1,14.4,999,99,99
2024,07,15,16,12,180,1.5,99,99,99,99,999,1018.8,14.2,14.4,999,99,99
2024,07,15,17,12,240,1.5,99,99,99,99,999,1018.9,14.1,14.6,999,99,99
2024,07,15,18,12,190,1.5,99,99,99,99,999,1019,14.4,14.6,999,99,99
2024,07,15,19,12,0,0,99,99,99,99,999,1018.9,15.7,14.6,999,99,99
2024,07,15,20,12,220,0.5,99,99,99,99,999,1018.5,15.9,15,999,99,99
2024,07,15,21,12,0,0,99,99,99,99,999,1018.1,16,14.6,999,99,99
2024,07,15,22,12,260,1,99,99,99,99,999,1017.3,16,14.7,999,99,99
2024,07,15,23,22,210,3.6,99,99,99,99,999,1016.4,15.6,15.9,999,99,99
2024,07,16,00,12,230,3.1,99,99,99,99,999,1016.1,15.6,15.7,999,99,99
2024,07,16,01,22,240,3.6,99,99,99,99,999,1015.7,15.7,15.7,999,99,99
2024,07,16,02,22,220,3.6,99,99,99,99,999,1015.5,15.8,15.9,999,99,99
2024,07,16,03,22,220,3.1,99,99,99,99,999,1015.5,15.5,15.6,999,99,99
2024,07,16,04,22,230,3.6,99,99,99,99,999,1015.7,15.3,15.6,999,99,99
2024,07,16,05,22,230,2.6,99,99,99,99,999,1016,15.2,15.1,999,99,99
2024,07,16,06,22,240,2.6,99,99,99,99,999,1016,14.9,15.1,999,99,99
2024,07,16,07,22,230,2.6,99,99,99,99,999,1016,14.8,15,999,99,99
2024,07,16,09,22,240,2.1,99,99,99,99,999,1015.5,14.7,15.2,999,99,99
2024,07,16,10,22,260,0.5,99,99,99,99,999,1015.7,14.3,15,999,99,99
2024,07,16,11,22,270,0.5,99,99,99,99,999,1015.5,14.2,14.9,999,99,99
2024,07,16,12,22,0,0,99,99,99,99,999,1015.8,14.2,15,999,99,99
2024,07,16,13,12,310,0.5,99,99,99,99,999,1016.2,14.6,15,999,99,99
2024,07,16,14,12,240,1,99,99,99,99,999,1016.6,14.5,15,999,99,99
2024,07,16,15,12,260,0.5,99,99,99,99,999,1016.8,14.7,15.1,999,99,99
2024,07,16,16,12,0,0,99,99,99,99,999,1016.9,14.6,15.2,999,99,99
2024,07,16,20,22,210,3.6,99,99,99,99,999,1017.6,16.3,16.2,999,99,99
2024,07,16,21,12,240,4.1,99,99,99,99,999,1017.6,16.4,16.8,999,99,99
2024,07,16,22,22,250,5.7,99,99,99,99,999,1017.1,16.3,16.3,999,99,99
2024,07,16,23,12,250,5.1,99,99,99,99,999,1016.8,16.2,16,999,99,99
2024,07,17,00,22,260,5.1,99,99,99,99,999,1016.3,16.2,16.4,999,99,99
2024,07,17,01,22,250,4.6,99,99,99,99,999,1016,16,16.2,999,99,99
2024,07,17,02,22,260,4.6,99,99,99,99,999,1016,16,15.9,999,99,99
2024,07,17,03,22,270,4.6,99,99,99,99,999,1016.1,15.6,15.6,999,99,99
2024,07,17,04,22,270,5.1,99,99,99,99,999,1016.1,15.2,15.6,999,99,99
2024,07,17,05,22,270,5.7,99,99,99,99,999,1016.2,14.9,15.5,999,99,99
2024,07,17,06,22,270,6.7,99,99,99,99,999,1015.9,14.8,15.6,999,99,99
2024,07,17,07,22,280,6.2,99,99,99,99,999,1016.2,14.5,15.3,999,99,99
2024,07,17,09,22,310,6.7,99,99,99,99,999,1015.9,14.2,14.9,999,99,99
2024,07,17,10,22,310,5.7,99,99,99,99,999,1015.7,13.8,14.7,999,99,99
2024,07,17,11,22,360,4.6,99,99,99,99,999,1015.7,13.7,14.5,999,99,99
2024,07,17,12,22,360,3.6,99,99,99,99,999,1015.8,13.4,14.7,999,99,99
2024,07,17,13,22,340,2.6,99,99,99,99,999,1016.3,13.3,14.6,999,99,99
2024,07,17,14,22,350,1.5,99,99,99,99,999,1016.7,13.4,14.7,999,99,99
2024,07,17,15,22,320,1.5,99,99,99,99,999,1017.2,13.4,14.7,999,99,99
2024,07,17,16,12,320,3.1,99,99,99,99,999,1017.2,13.5,14.8,999,99,99
2024,07,17,17,22,0,0,99,99,99,99,999,1017.3,14.8,14.9,999,99,99
2024,07,17,18,22,260,3.6,99,99,99,99,999,1017.2,14,15.1,999,99,99
2024,07,17,19,22,270,7.2,99,99,99,99,999,1016.6,13.9,14.8,999,99,99
2024,07,17,20,22,270,8.8,99,99,99,99,999,1016.3,14,14.6,999,99,99
2024,07,17,21,22,270,10.3,99,99,99,99,999,1015.9,13.9,14.3,999,99,99
2024,07,17,22,22,270,10.3,99,99,99,99,999,1015.5,13.9,14.5,999,99,99
2024,07,17,23,22,280,9.8,99,99,99,99,999,1015.2,13.8,14.4,999,99,99
2024,07,18,00,22,280,8.8,99,99,99,99,999,1014.6,13.9,14.3,999,99,99
2024,07,18,01,22,290,8.8,99,99,99,99,999,1014.1,14.1,14.3,999,99,99
2024,07,18,02,22,290,9.3,99,99,99,99,999,1013.8,13.7,14.4,999,99,99
2024,07,18,03,22,290,8.8,99,99,99,99,999,1014.2,13.3,14.2,999,99,99
2024,07,18,04,22,290,8.8,99,99,99,99,999,1014.6,13.1,14.2,999,99,99
2024,07,18,05,22,300,9.3,99,99,99,99,999,1015.1,12.7,14.1,999,99,99
2024,07,18,06,22,300,8.2,99,99,99,99,999,1015.2,12.7,14,999,99,99
2024,07,18,07,22,290,7.7,99,99,99,99,999,1015.4,12.5,14,999,99,99
2024,07,18,08,22,290,7.7,99,99,99,99,999,1015.2,12.6,13.9,999,99,99
2024,07,18,09,22,280,7.7,99,99,99,99,999,1015,12.7,13.9,999,99,99
2024,07,18,10,22,300,7.2,99,99,99,99,999,1015,12.7,13.8,999,99,99
2024,07,18,11,22,310,4.6,99,99,99,99,999,1015.2,12.9,13.8,999,99,99
2024,07,18,12,22,300,4.6,99,99,99,99,999,1015.4,12.6,13.8,999,99,99
2024,07,18,13,22,320,1.5,99,99,99,99,999,1015.3,12.3,13.7,999,99,99
2024,07,18,14,22,290,3.1,99,99,99,99,999,1015.6,12.1,13.8,999,99,99
2024,07,18,15,22,300,5.1,99,99,99,99,999,1016.3,12.4,13.7,999,99,99
2024,07,18,16,22,290,5.1,99,99,99,99,999,1016.4,12.5,13.7,999,99,99
2024,07,18,17,22,280,6.2,99,99,99,99,999,1016.7,12.6,13.8,999,99,99
2024,07,18,18,22,270,6.2,99,99,99,99,999,1016.9,12.8,13.8,999,99,99
2024,07,18,19,22,280,7.2,99,99,99,99,999,1016.8,12.7,14,999,99,99
2024,07,18,20,22,270,7.2,99,99,99,99,999,1016.3,12.9,14.2,999,99,99
2024,07,18,21,22,280,8.2,99,99,99,99,999,1015.9,13.2,14.2,999,99,99
2024,07,18,22,22,280,9.3,99,99,99,99,999,1015.7,13.2,14,999,99,99
2024,07,18,23,22,280,7.7,99,99,99,99,999,1015.5,13.2,13.8,999,99,99
2024,07,19,00,22,270,7.2,99,99,99,99,999,1015.4,13.1,13.8,999,99,99
2024,07,19,01,22,270,7.2,99,99,99,99,999,1014.9,13.4,13.7,999,99,99
2024,07,19,02,22,290,6.7,99,99,99,99,999,1015.2,13.7,14.1,999,99,99
2024,07,19,03,22,290,7.2,99,99,99,99,999,1015.4,13.7,14,999,99,99
2024,07,19,04,22,290,7.7,99,99,99,99,999,1016,12.6,13.9,999,99,99
2024,07,19,05,22,290,6.2,99,99,99,99,999,1016.8,12.4,13.8,999,99,99
2024,07,19,06,22,290,6.7,99,99,99,99,999,1016.6,13,13.8,999,99,99
2024,07,19,07,22,290,6.2,99,99,99,99,999,1016.5,13.2,13.7,999,99,99
2024,07,19,08,22,330,4.1,99,99,99,99,999,1016.5,13,13.7,999,99,99
2024,07,19,09,22,280,4.1,99,99,99,99,999,1016,12.5,13.7,999,99,99
2024,07,19,10,22,330,3.1,99,99,99,99,999,1016,12.4,13.7,999,99,99
2024,07,19,11,22,310,2.1,99,99,99,99,999,1015.8,12.4,13.7,999,99,99
2024,07,19,12,22,330,2.1,99,99,99,99,999,1015.9,12.2,13.8,999,99,99
2024,07,19,13,22,290,2.1,99,99,99,99,999,1016,12.1,13.9,999,99,99
2024,07,19,14,22,300,2.1,99,99,99,99,999,1016.3,12,14,999,99,99
2024,07,19,15,22,280,2.1,99,99,99,99,999,1016.6,11.9,14,999,99,99
2024,07,19,16,22,280,3.1,99,99,99,99,999,1016.6,12,14,999,99,99
2024,07,19,17,22,350,2.1,99,99,99,99,999,1016.6,12.3,14.1,999,99,99
2024,07,19,18,22,280,2.6,99,99,99,99,999,1016,12.3,14.3,999,99,99
2024,07,19,19,22,290,4.6,99,99,99,99,999,1015.6,12.5,14.4,999,99,99
2024,07,19,20,22,280,5.7,99,99,99,99,999,1015.2,13.8,14.6,999,99,99
2024,07,19,21,22,280,7.2,99,99,99,99,999,1014.8,14.3,14.5,999,99,99
2024,07,19,22,22,250,6.2,99,99,99,99,999,1014.2,14.5,14.5,999,99,99
2024,07,19,23,22,250,4.6,99,99,99,99,999,1013.8,14.9,14.7,999,99,99
2024,07,20,00,22,270,5.7,99,99,99,99,999,1013,15.1,14.6,999,99,99
2024,07,20,01,22,290,6.7,99,99,99,99,999,1012.8,15,14.3,999,99,99
2024,07,20,02,22,290,6.2,99,99,99,99,999,1013.1,14.8,14.3,999,99,99
2024,07,20,03,22,290,7.2,99,99,99,99,999,1013.3,14.5,14.3,999,99,99
2024,07,20,04,22,290,7.7,99,99,99,99,999,1013.6,14.4,14.3,999,99,99
2024,07,20,05,22,280,7.2,99,99,99,99,999,1014,14.5,14.3,999,99,99
2024,07,20,06,22,280,6.7,99,99,99,99,999,1014.1,14.3,14.3,999,99,99
